16,1952,0.7,12,49.3,0,146
16,1953,0.9,-1.9,49.3,0,807
16,1954,1.6,0.4,49.3,0,119
16,1955,1.5,1,49.3,0,251
16,1956,1.1,4.3,56.6,0,114
16,1957,0.8,-0.8,56.6,0,324
16,1958,0.9,15.3,56.6,0,88
16,1959,1.3,5.7,16.6,0,151
16,1960,1.2,4.2,16.6,0,82
16,1961,1.1,2.4,16.6,0,198
16,1962,1.1,5.2,16.6,0,142
16,1963,1.2,5.1,32.4,0,434
16,1964,0.9,3.2,32.4,0,176
16,1965,1.2,2.7,32.4,0,69
16,1966,1.2,2.6,32.4,0,174
16,1967,1.6,2.8,41,0,282
16,1968,2.6,4.6,19.1,0,7000
16,1969,2.3,6.1,19.1,0,143
16,1970,2.4,5.9,19.1,0,109
16,1971,2.6,5.5,19.1,0,271
16,1972,2.7,6.2,19.1,0,228
16,1973,2.6,7.3,36.9,0,232
16,1974,2.8,13.7,36.9,0,197
16,1975,4.1,11.8,36.9,0,227
16,1976,4.4,9.6,36.9,0,235
16,1977,4.9,9.4,36.9,0,139
16,1978,5.2,9.1,41.7,0,118
16,1979,5.9,10.8,41.7,0,179
16,1980,6.3,13.3,41.7,0,86
16,1981,7.4,13.4,68.4,0,82
16,1982,8.1,11.8,68.4,0,127
16,1983,8.3,9.6,68.4,0,74
16,1984,9.7,7.4,68.4,0,75
16,1985,10.2,5.8,68.4,0,41
17,1951,6.4,7.7,36.3,0.25,112
17,1952,6.1,2.1,36.3,0.25,29
17,1953,5.5,-1.9,36.3,0.25,95
17,1954,5.2,0.2,31,0.25,98
17,1955,3.9,1.7,31,0.25,50
17,1956,3.1,2.6,31,0.25,89
17,1957,2.7,2.1,31,0.25,59
17,1958,2.7,2.1,34,0.25,43
17,1959,1.9,1,34,0.25,3
17,1960,0.9,1.5,34,0.25,2
17,1961,0.6,2.3,34,0.25,3
17,1962,0.6,2.9,38.1,0.25,22
17,1963,0.7,3,38.1,0.25,88
17,1964,0.6,2.4,38.1,0.25,1
17,1965,0.5,3.2,38.1,0.25,2
17,1966,0.6,3.6,40.7,0.25,1
17,1967,1.7,1.6,40.7,0.25,19
17,1968,1.2,1.6,40.7,0.25,1
17,1969,0.7,1.9,40.7,0.25,12
17,1970,0.6,3.4,45.2,0.25,4
17,1971,0.7,5.2,45.2,0.25,203
17,1972,0.9,5.5,45.2,0.25,3
17,1973,1,7,46.4,0.25,25
17,1974,2.1,7,46.4,0.25,48
17,1975,4,5.9,46.4,0.25,3
17,1976,4,4.3,46.4,0.25,25
17,1977,3.9,3.7,43.2,0.25,1
17,1978,3.7,2.7,43.2,0.25,197
17,1979,3.3,4.1,43.2,0.25,22
17,1980,3.3,5.4,43.2,0.25,6
17,1981,4.6,6.3,43.9,0.25,3
17,1982,6.7,5.3,43.9,0.25,1
17,1983,8.2,3.3,38.8,0.25,2
17,1984,8.2,2.4,38.8,0.25,260
17,1985,8.3,2.2,38.8,0.25,2
18,1951,7.3,7.9,10.88,0.5,773
18,1952,9.1,9.2,10.88,0.5,752
18,1953,9.6,5,10.88,0.5,117
18,1954,8.1,0,12.92,0.5,95
18,1955,6.8,2.6,12.92,0.5,336
18,1956,7.7,4.3,12.92,0.5,70
18,1957,9.2,4.1,8.16,0.5,135
18,1958,8.6,4.5,8.16,0.5,187
18,1959,8,0,8.16,0.5,181
18,1960,6.7,0.4,8.16,0.5,115
18,1961,5.7,2.7,11.11,0.5,589
18,1962,5.7,4.2,11.11,0.5,160
18,1963,6.1,2.5,11.11,0.5,354
18,1964,4.7,6.7,11.11,0.5,794
18,1965,4.6,5,15.27,0.5,796
18,1966,4.7,3.1,15.27,0.5,1129
18,1967,5,3.2,15.27,0.5,262
18,1968,5.3,4.7,15.27,0.5,574
18,1969,5,7.4,12.5,0.5,1304
18,1970,5.8,8.2,12.5,0.5,1405
18,1971,5.5,9,12.5,0.5,379
18,1972,6.2,8.7,12.5,0.5,284
18,1973,5.7,11.4,13.19,0.5,277
18,1974,5.3,17,13.19,0.5,720
18,1975,7.3,20.9,13.19,0.5,390
18,1976,9,18,13.19,0.5,1032
18,1977,8.8,13.6,11.48,0.5,571
18,1978,8.2,7.6,11.48,0.5,765
18,1979,7.1,13.2,11.48,0.5,1752
18,1980,7.3,18.2,11.48,0.5,480
18,1981,9.9,20.4,9.04,0.5,503
18,1982,11.4,17.1,9.04,0.5,504
18,1983,14,10.5,9.64,0.5,382
18,1984,15.6,8.6,9.64,0.5,472
18,1985,17,5.4,9.64,0.5,521
2,1951,8.8,14.3,37.5,0.25,437
2,1952,9.5,1.9,37.5,0.25,337
2,1953,10,1.4,40.2,0.25,545
2,1954,8.7,2.4,40.2,0.25,493
2,1955,7.5,2.3,40.2,0.25,511
2,1956,9.3,3.4,40.2,0.25,372
2,1957,7.4,1.1,40.2,0.25,407
2,1958,6.4,3.2,41.4,0.25,363
2,1959,5.4,0,41.4,0.25,792
2,1960,4,2.1,41.4,0.25,483
2,1961,3.4,2,41.4,0.25,803
2,1962,4.4,5,41.4,0.25,1799
2,1963,3.8,6.7,40.2,0.25,888
2,1964,4.2,6.3,40.2,0.25,1256
2,1965,5.3,4.2,40.2,0.25,557
2,1966,5.7,2.4,40.2,0.25,1163
2,1967,5.3,1.3,40.2,0.25,675
2,1968,5.6,1.2,42.5,0.25,719
2,1969,5.6,2.6,42.5,0.25,2875
2,1970,5.3,5,42.5,0.25,1566
2,1971,5.3,4.9,42.5,0.25,1098
2,1972,6.3,5.7,42.7,0.25,1437
2,1973,6.2,10.8,42.7,0.25,1698
2,1974,5.3,19.1,42.7,0.25,1381
2,1975,5.8,17,42.7,0.25,1918
2,1976,6.6,16.7,48.6,0.25,1774
2,1977,7,18.5,48.6,0.25,1149
2,1978,7.1,12,48.6,0.25,702
2,1979,7.6,14.8,48.6,0.25,1870
2,1980,7.5,21.3,48.6,0.25,1108
2,1981,7.8,19.5,48.6,0.25,705
2,1982,8.4,16.5,48.6,0.25,1245
2,1983,9.3,14.6,47.8,0.25,945
2,1984,9.7,10.8,47.8,0.25,591
2,1985,9.9,9.2,47.8,0.25,257
3,1951,1.1,16.5,17.8,0.125,439
3,1952,1.2,5,23.6,0.125,1061
3,1953,1.3,6.6,29.8,0.125,286
3,1954,1.7,6.5,29.8,0.125,249
3,1955,1.8,-1,34.1,0.125,215
3,1956,1.7,0,34.1,0.125,262
3,1957,1.4,3.3,34.1,0.125,300
3,1958,1.4,-0.4,35.8,0.125,306
3,1959,1.5,1,35.8,0.125,279
3,1960,1.1,3.6,35.3,0.125,216
3,1961,1,5.4,35.3,0.125,259
3,1962,1.3,6.8,35.3,0.125,216
3,1963,1.2,7.7,36.8,0.125,105
3,1964,1.2,3.8,36.8,0.125,115
3,1965,1.2,6.6,36.8,0.125,197
3,1966,1.3,5.1,36.8,0.125,9
3,1967,1.3,4,36,0.125,60
3,1968,1.2,5.4,36,0.125,90
3,1969,1.1,5.2,27.8,0.125,114
3,1970,1.1,7.7,27.8,0.125,118
3,1971,1.2,6.3,27.8,0.125,177
3,1972,1.4,4.9,35.6,0.125,149
3,1973,1.3,11.6,35.6,0.125,127
3,1974,1.4,23.2,35.6,0.125,266
3,1975,1.9,11.8,35.6,0.125,220
3,1976,2,9.4,33.1,0.125,88
3,1977,2,8.2,33.1,0.125,40
3,1978,2.2,4.2,33.1,0.125,36
3,1979,2.1,3.7,35.3,0.125,24
3,1980,2,7.7,32.9,0.125,25
3,1981,2.2,5,32.9,0.125,14
3,1982,2.4,2.7,32.9,0.125,13
3,1983,2.6,1.9,34.1,0.125,12
3,1984,2.7,2.3,34.1,0.125,8
3,1985,2.6,2,34.1,0.125,6
4,1951,2.4,11.9,35,0.75,24
4,1952,3.5,0,36,0.75,11
4,1953,2.5,0,36,0.75,10
4,1954,1.8,4,36,0.75,20
4,1955,1.3,1.9,36,0.75,44
4,1956,0.9,1.9,38,0.75,68
4,1957,1.2,6.1,38,0.75,2
4,1958,2.3,2.2,35.3,0.75,12
4,1959,1.8,1.1,35.3,0.75,4
4,1960,1.1,2.3,35.3,0.75,142
4,1961,0.8,1.3,35.3,0.75,7
4,1962,0.5,2.3,35.3,0.75,3
4,1963,0.6,3.3,34,0.75,11
4,1964,0.5,5.8,34,0.75,12
4,1965,0.5,5.8,34,0.75,15
4,1966,0.8,5.8,34,0.75,3
4,1967,1.6,3.5,30.7,0.75,2
4,1968,1.4,3.7,30.7,0.75,4
4,1969,1,7.4,30.7,0.75,6
4,1970,1,3.7,30.7,0.75,66
4,1971,1.3,7.5,31.3,0.75,25
4,1972,2.2,7.8,31.3,0.75,33
4,1973,2.2,8,34.7,0.75,141
4,1974,2.7,9.6,34.7,0.75,2
4,1975,5.2,10.2,34.7,0.75,0
4,1976,5.5,9.1,34.7,0.75,3
4,1977,5.3,6.5,37.3,0.75,57
4,1978,5.3,4.1,37.3,0.75,1
4,1979,5.4,4.2,37.3,0.75,68
4,1980,6,6.5,37.3,0.75,13
4,1981,8.6,6.8,33.3,0.75,5
4,1982,11.4,5.9,33.3,0.75,49
4,1983,13.7,2.8,35.3,0.75,26
4,1984,14.1,3.3,35.3,0.75,6
4,1985,12.8,2.2,35.3,0.75,19
5,1951,0,11.1,37.5,0.375,2462
5,1952,0,7.8,37.5,0.375,58
5,1953,0,4.8,37.5,0.375,38
5,1954,0.1,4.5,43.8,0.375,39
5,1955,0,2.6,43.8,0.375,97
5,1956,0.1,3.5,43.8,0.375,43
5,1957,0.4,2,51.2,0.375,49
5,1958,0.4,4.4,51.2,0.375,32
5,1959,1.2,3.7,51.2,0.375,49
5,1960,0.6,0.8,42.5,0.375,58
5,1961,0.3,1.8,42.5,0.375,59
5,1962,0.1,2.7,42.5,0.375,141
5,1963,0.1,1.9,43.8,0.375,80
5,1964,0.1,3.4,43.8,0.375,93
5,1965,0.1,3.4,43.8,0.375,29
5,1966,0.1,2.8,43.8,0.375,128
5,1967,0.1,6.1,43.8,0.375,174
5,1968,0.8,4.3,43.8,0.375,166
5,1969,0.3,4.9,46.4,0.375,171
5,1970,0.2,6.6,46.4,0.375,327
5,1971,0.2,10.5,46.4,0.375,191
5,1972,0.4,6.9,63.2,0.375,152
5,1973,0.2,8.1,63.2,0.375,300
5,1974,0.1,11.1,63.2,0.375,198
5,1975,0.2,14.6,36.8,0.375,225
5,1976,0.4,17,36.8,0.375,501
5,1977,0.3,14.4,36.8,0.375,437
5,1978,1.7,12,43.5,0.375,372
5,1979,1.9,13.7,43.5,0.375,373
5,1980,2.2,17.2,43.5,0.375,362
5,1981,3.6,15.4,46.7,0.375,354
5,1982,3.5,16.2,46.7,0.375,294
5,1983,5.6,7.4,46.7,0.375,324
5,1984,5.7,6.2,59,0.375,363
5,1985,4.1,15.4,59,0.375,632
6,1951,0.8,16.1,56.7,0.875,37
6,1952,1,8.8,56.7,0.875,127
6,1953,0.9,1.9,56.7,0.875,41
6,1954,0.8,4.6,53.3,0.875,104
6,1955,0.9,1.1,53.3,0.875,106
6,1956,1,3.6,53.3,0.875,946
6,1957,1.6,2.8,53.3,0.875,26
6,1958,1.5,4.9,52.7,0.875,59
6,1959,1.1,2.2,52.7,0.875,46
6,1960,0.9,0.4,52.7,0.875,2
6,1961,1,2.5,52.7,0.875,400
6,1962,1,5.3,50.7,0.875,76
6,1963,1.2,2.6,50.7,0.875,210
6,1964,1.1,5.7,50.7,0.875,1
6,1965,0.9,4.3,50.7,0.875,8
6,1966,0.8,3.3,46.7,0.875,5
6,1967,0.7,4.4,46.7,0.875,4
6,1968,1.1,3.5,46.7,0.875,12
6,1969,1,3.1,46.7,0.875,19
6,1970,0.8,10.6,49.3,0.875,39
6,1971,0.8,6.3,49.3,0.875,7
6,1972,1.7,7.2,49.3,0.875,9
6,1973,1.5,7.4,49.3,0.875,8
6,1974,1.5,9.4,52,0.875,227
6,1975,2.3,11.7,52,0.875,9
6,1976,1.8,9.2,52,0.875,90
6,1977,1.5,9,52,0.875,16
6,1978,1.8,8.2,52,0.875,39
6,1979,1.9,4.8,52,0.875,4
6,1980,1.7,10.9,52,0.875,63
6,1981,2,13.6,52,0.875,17
6,1982,2.6,11.4,46.7,0.875,167
6,1983,3.3,8.4,46.7,0.875,3
6,1984,3,6.3,46.7,0.875,61
6,1985,2.5,5.7,46.7,0.875,37
7,1951,1.8,15.8,52.2,0.875,217
7,1952,2.4,7.7,52.2,0.875,32
7,1953,2.8,1.6,50,0.875,237
7,1954,2.6,0.8,50,0.875,10
7,1955,2.5,3.1,50,0.875,63
7,1956,1.5,4.5,50,0.875,2
7,1957,1.9,4.4,48.5,0.875,21
7,1958,2.5,4.4,50.2,0.875,6
7,1959,2,0.8,50.2,0.875,9
7,1960,1.8,4.1,50.2,0.875,7
7,1961,1.7,2.2,51.3,0.875,1
7,1962,1.5,4.8,51.3,0.875,2
7,1963,1.7,2.9,51.3,0.875,8
7,1964,1.6,3.4,51.3,0.875,11
7,1965,1.2,5,51.9,0.875,1
7,1966,1.6,6.4,51.9,0.875,109
7,1967,2.1,4.3,51.9,0.875,0
7,1968,2.2,1.9,51.9,0.875,0
7,1969,1.9,2.7,54.9,0.875,34
7,1970,1.5,7,54.9,0.875,45
7,1971,2.5,7.4,51.4,0.875,242
7,1972,2.7,6,51.4,0.875,3
7,1973,2.5,6.7,51.4,0.875,3
7,1974,2,9.9,50,0.875,16
7,1975,1.6,9.8,50,0.875,98
7,1976,1.6,10.3,50,0.875,7
7,1977,1.8,11.5,48.4,0.875,23
7,1978,2.2,9.9,48.4,0.875,10
7,1979,2.1,7.2,48.4,0.875,7
7,1980,2,13.7,49.9,0.875,1150
7,1981,2.5,12.1,49.9,0.875,54
7,1982,3.1,8.6,49.9,0.875,0
7,1983,3.5,8.9,53.3,0.875,9
7,1984,3.1,8,53.3,0.875,8
7,1985,2.8,7.4,53.3,0.875,127
8,1951,0.8,4.8,28.4,0.5,5
8,1952,0.9,2.5,27.6,0.5,7
8,1953,0.9,-0.6,27.6,0.5,35
8,1954,0.8,0.7,27.6,0.5,15
8,1955,0.5,0.9,27.6,0.5,1
8,1956,0.6,1.5,29.1,0.5,1
8,1957,0.4,2,29.1,0.5,0
8,1958,0.4,1.8,29.1,0.5,1
8,1959,0.4,-0.7,29.1,0.5,1
8,1960,0,1.4,27.6,0.5,1
8,1961,0,1.9,27.6,0.5,0
8,1962,0,4.3,27.6,0.5,1
8,1963,0,3.4,27.6,0.5,32
8,1964,0,3.1,28.5,0.5,2
8,1965,0,3.4,28.5,0.5,0
8,1966,0,4.8,28.5,0.5,0
8,1967,0,4,28.5,0.5,1
8,1968,0,2.4,28,0.5,1
8,1969,0,2.5,28,0.5,0
8,1970,0,3.6,28,0.5,1
8,1971,0,6.6,28,0.5,3
8,1972,0,6.7,25.5,0.5,1
8,1973,0,8.8,25.5,0.5,0
8,1974,0,9.8,25.5,0.5,1
8,1975,0.4,6.7,25.5,0.5,1
8,1976,0.7,1.7,29.5,0.5,8
8,1977,0.4,1.3,29.5,0.5,2
8,1978,0.3,1.1,29.5,0.5,2
8,1979,0.3,3.7,29.5,0.5,1
8,1980,0.2,4,27,0.5,2
8,1981,0.2,6.5,27,0.5,0
8,1982,0.4,5.7,27,0.5,0
8,1983,0.9,3,27,0.5,2
8,1984,1.1,2.9,24,0.5,0
8,1985,0.9,3.4,24,0.5,0
9,1951,0.9,9.7,47.2,0.375,81
9,1952,1.4,6.1,47.2,0.375,86
9,1953,1.3,1.9,47.2,0.375,104
9,1954,1,1.9,47.2,0.375,114
9,1955,0.8,3.1,44,0.375,173
9,1956,0.9,4.2,44,0.375,95
9,1957,1.1,2.4,44,0.375,380
9,1958,1.7,2.9,44,0.375,158
9,1959,1.7,0.7,41,0.375,239
9,1960,1.3,1,41,0.375,135
9,1961,1.1,3.6,41,0.375,134
9,1962,1.6,4.1,41,0.375,252
9,1963,2,2.1,41,0.375,76
9,1964,1.4,3.2,50.3,0.375,100
9,1965,1.2,4.8,50.3,0.375,127
9,1966,1.1,3.9,57.8,0.375,103
9,1967,2,2.4,57.8,0.375,122
9,1968,2.1,4.7,57.8,0.375,207
9,1969,2,5.5,57.8,0.375,303
9,1970,2.2,6.4,45.7,0.375,488
9,1971,2.8,9.4,45.7,0.375,612
9,1972,3.1,7.1,45.7,0.375,1080
9,1973,2.2,9.2,45.7,0.375,317
9,1974,2.1,15.9,47.4,0.375,647
9,1975,3.2,24.2,50.2,0.375,265
9,1976,4.8,16.5,50.2,0.375,146
9,1977,5.2,15.9,50.2,0.375,448
9,1978,5.1,8.2,50.2,0.375,413
9,1979,4.6,13.5,42.4,0.375,1272
9,1980,5.6,18,42.4,0.375,520
9,1981,9,11.9,42.4,0.375,195
9,1982,10.4,8.6,42.4,0.375,248
9,1983,11.2,4.6,32.2,0.375,178
9,1984,11.2,5,32.2,0.375,1278
9,1985,11.5,6.1,32.2,0.375,298
10,1951,3.2,8,51,0,466
10,1952,2.9,2.2,51,0,1190
10,1953,2.8,0.8,49,0,559
10,1954,5.3,0.4,49,0,456
10,1955,4.2,-0.3,51,0,529
10,1956,4,1.5,51,0,616
10,1957,4.2,3.4,51,0,311
10,1958,6.6,2.7,51,0,438
10,1959,5.3,0.9,65.3,0,1236
10,1960,5.4,1.5,65.3,0,341
10,1961,6.5,1.1,64,0,284
10,1962,5.4,1.1,64,0,317
10,1963,5.5,1.2,68,0,267
10,1964,5,1.3,68,0,385
10,1965,4.4,1.7,68,0,379
10,1966,3.7,3,68,0,399
10,1967,3.7,2.8,64,0,636
10,1968,3.5,4.2,64,0,723
10,1969,3.4,5.4,58,0,615
10,1970,4.8,5.9,58,0,940
10,1971,5.8,4.3,54,0,668
10,1972,5.5,3.3,54,0,366
10,1973,4.8,6.2,56,0,625
10,1974,5.5,11,56,0,612
10,1975,8.3,9.1,62,0,403
10,1976,7.6,5.7,62,0,298
10,1977,6.9,6.5,61,0,255
10,1978,6,7.7,61,0,273
10,1979,5.8,11.3,58,0,228
10,1980,7,13.5,58,0,232
10,1981,7.5,10.3,46,0,186
10,1982,9.5,6.2,46,0,101
10,1983,9.5,3.2,46,0,192
10,1984,7.4,4.3,46,0,89
10,1985,7.1,3.6,47,0,73
